"year","ISO","ISO_No","Name","PWC_Lat","PWC_Lon","Pop","Density","Area","PWD_A","PWD_G","PWD_M","PWD_P1","PWD_P2","PWD_P3","PWD_P4","PWD_P5","PWD_P6","PWD_P7","PWD_P8","PWD_P9","PWD_P10","PWD_P11","PWD_P12","PWD_P13","PWD_P14","PWD_P15","PWD_P16","PWD_P17","PWD_P18","PWD_P19","PWD_P20","PWD_P21","PWD_P22","PWD_P23","PWD_P24","PWD_P25","PWD_P26","PWD_P27","PWD_P28","PWD_P29","PWD_P30","PWD_P31","PWD_P32","PWD_P33","PWD_P34","PWD_P35","PWD_P36","PWD_P37","PWD_P38","PWD_P39","PWD_P40","PWD_P41","PWD_P42","PWD_P43","PWD_P44","PWD_P45","PWD_P46","PWD_P47","PWD_P48","PWD_P49","PWD_P50","PWD_P51","PWD_P52","PWD_P53","PWD_P54","PWD_P55","PWD_P56","PWD_P57","PWD_P58","PWD_P59","PWD_P60","PWD_P61","PWD_P62","PWD_P63","PWD_P64","PWD_P65","PWD_P66","PWD_P67","PWD_P68","PWD_P69","PWD_P70","PWD_P71","PWD_P72","PWD_P73","PWD_P74","PWD_P75","PWD_P76","PWD_P77","PWD_P78","PWD_P79","PWD_P80","PWD_P81","PWD_P82","PWD_P83","PWD_P84","PWD_P85","PWD_P86","PWD_P87","PWD_P88","PWD_P89","PWD_P90","PWD_P91","PWD_P92","PWD_P93","PWD_P94","PWD_P95","PWD_P96","PWD_P97","PWD_P98","PWD_P99","PWD_P100"
"2005","AFG","4","Afghanistan","34.6289596557617","67.5762634277344","25654273","39.9","643567.0","1955.3","204.2","135.6","3.9","6.2","8.0","9.5","10.9","12.3","13.6","14.9","16.2","17.6","19.0","20.4","21.7","23.1","24.5","25.8","27.2","28.7","30.2","31.9","33.7","35.5","37.4","39.3","41.2","43.3","45.5","47.9","50.4","53.1","55.8","58.7","61.5","64.6","67.7","71.0","74.4","77.8","81.5","85.3","89.3","93.5","97.9","102.5","107.2","112.4","117.7","123.2","129.2","135.6","142.3","149.5","157.1","165.2","173.8","182.8","192.5","202.7","213.5","225.9","239.3","254.0","269.5","286.3","304.2","325.1","349.1","376.6","408.4","443.7","484.5","533.2","590.3","649.8","715.8","795.6","887.1","1004.0","1131.6","1297.5","1494.7","1780.1","2258.6","2847.1","3425.5","4605.7","6245.6","7858.4","9241.7","10185.2","10964.1","11675.8","12315.1","12809.2","13437.4","14102.1","14603.5","15312.8","16097.0","17221.2"
"2005","ALB","8","Albania","41.1722221374512","19.9004974365234","3086809","108.5","28458.6","2593.5","626.1","611.9","9.3","12.5","15.5","18.8","22.2","25.8","29.4","33.3","37.4","42.0","46.8","52.1","57.6","63.1","68.7","74.5","80.1","85.8","91.7","97.8","103.8","110.8","117.6","124.7","131.9","139.9","147.9","157.1","165.5","175.6","186.1","197.1","209.9","221.4","233.4","245.5","258.5","272.7","289.7","307.6","328.0","350.2","377.8","406.5","437.1","466.5","502.5","534.7","572.1","611.9","655.9","699.9","749.0","811.0","866.2","930.8","1000.8","1092.8","1195.6","1306.2","1440.7","1594.8","1772.7","1946.0","2141.6","2305.4","2423.8","2590.9","2795.0","3031.4","3236.4","3403.3","3561.0","3783.0","3981.3","4212.0","4369.9","4601.3","4694.1","4899.4","5098.9","5501.8","5678.7","5902.3","6500.8","6889.6","7151.5","7464.7","7942.9","8395.4","9060.7","10203.1","10601.1","11452.6","12126.5","12381.6","12759.5","13075.2","13228.1","13423.1"
"2005","DZA","12","Algeria","35.6107","3.5667","33149720","14.3","2310046.8","2756.4","623.2","680.5","1.4","4.4","8.9","14.2","19.6","25.4","31.2","37.2","43.5","49.9","56.5","63.3","70.1","77.2","84.5","92.1","100.0","108.1","116.7","125.4","134.4","144.2","154.2","164.2","174.7","185.2","196.6","208.2","220.2","232.7","245.8","259.6","273.7","288.4","304.5","320.7","338.0","356.7","376.1","395.9","417.3","439.5","462.5","487.9","515.8","544.7","575.5","607.2","641.9","680.5","721.9","763.1","811.2","857.8","913.6","964.0","1020.6","1076.8","1146.0","1219.9","1291.2","1365.7","1442.4","1524.0","1616.0","1712.2","1819.8","1938.9","2066.3","2198.8","2335.4","2485.9","2649.5","2817.5","3007.0","3198.4","3407.3","3620.2","3885.1","4109.0","4367.2","4653.7","4947.5","5256.7","5692.8","6036.1","6455.0","6902.8","7370.0","7857.2","8376.6","8929.1","9648.6","10606.8","11750.7","13289.6","16149.1","19982.9","24463.4","54715.9"
"2005","ASM","16","American Samoa","-14.3067378997803","-170.695724487305","59557","250.5","237.8","768.5","557.0","765.6","20.5","36.9","60.7","73.6","93.4","119.6","132.1","141.3","150.5","168.7","179.6","192.3","205.7","217.5","228.6","238.2","248.3","258.0","266.7","272.3","278.3","295.2","309.9","327.1","334.4","347.7","363.0","374.8","377.9","387.1","397.8","437.1","445.8","456.3","459.4","464.7","494.0","505.5","542.8","548.0","555.0","600.9","687.4","690.5","697.4","713.5","733.2","736.3","764.9","765.6","765.6","772.3","773.5","778.2","805.8","806.8","827.5","843.8","859.7","859.7","863.0","866.4","866.7","873.9","879.0","896.0","898.6","905.3","920.2","920.2","939.6","953.9","1000.7","1000.7","1003.4","1059.4","1089.0","1089.0","1101.8","1163.0","1163.0","1177.3","1227.7","1227.7","1239.1","1239.1","1276.7","1293.3","1293.3","1419.6","1419.6","1694.8","1694.8","1694.8","1975.0","1975.0","2286.5","2286.5","2286.5","2286.5"
"2005","AND","20","Andorra","42.5156745910645","1.54122674465179","78871","175.6","449.1","2063.7","850.5","1116.0","12.0","20.4","29.4","37.5","45.1","52.5","60.8","67.6","76.7","87.2","96.1","105.9","113.9","122.5","132.0","137.7","153.9","163.7","181.6","195.6","210.9","228.0","240.3","272.9","306.0","328.9","340.8","358.2","374.3","406.9","447.6","466.0","470.1","504.4","563.4","588.8","620.0","643.1","714.6","720.0","724.5","761.5","807.3","828.0","889.2","1004.2","1013.4","1048.5","1081.7","1116.0","1131.1","1174.2","1244.8","1285.3","1305.2","1316.5","1323.2","1674.9","1674.9","1702.0","1807.1","1807.1","1871.8","1920.6","1920.6","2072.1","3052.2","3052.2","3052.2","3107.3","3107.3","3229.7","3229.7","3229.7","3243.1","3243.1","3352.4","3352.4","3352.4","3361.7","3361.7","3361.7","3470.7","3470.7","3470.7","4290.8","4290.8","4290.8","5717.5","5717.5","5717.5","5717.5","5717.5","8647.5","8647.5","8647.5","8647.5","8647.5","8647.5","8647.5"
"2005","AGO","24","Angola","-11.0004","15.4983","19433604","15.5","1252166.5","438.5","77.6","61.8","1.2","2.0","2.7","3.3","4.0","4.8","5.5","6.3","7.1","7.9","8.7","9.5","10.3","11.2","12.1","13.1","14.0","15.0","16.1","17.2","18.3","19.4","20.5","21.6","22.8","24.0","25.2","26.4","27.6","28.9","30.1","31.3","32.5","33.8","35.1","36.4","37.8","39.2","40.7","42.2","43.7","45.4","47.2","48.9","50.7","52.8","54.9","57.1","59.3","61.8","64.2","66.9","69.7","72.9","76.3","80.1","84.3","88.8","93.7","99.1","104.5","110.8","117.9","125.3","133.6","142.3","151.7","161.5","171.2","182.5","195.5","210.3","226.0","245.6","266.0","288.0","312.8","341.7","375.0","410.3","448.8","498.7","558.9","615.5","679.1","746.7","822.2","889.0","992.7","1098.1","1255.4","1468.6","1678.1","2030.9","2881.7","3495.6","3939.8","4416.8","5150.8","7520.4"
"2005","ATG","28","Antigua and Barbuda","17.1118068695068","-61.819580078125","81461","178.7","456.0","1012.6","506.9","444.3","19.9","39.9","47.4","55.6","61.9","69.0","73.9","82.3","86.6","94.2","104.5","109.7","116.9","122.1","132.8","143.6","154.2","164.5","172.6","177.8","187.5","196.5","205.2","213.7","220.5","238.7","244.2","250.4","262.3","271.4","276.1","279.4","283.8","301.5","311.3","317.0","326.6","333.8","341.3","344.5","351.7","370.1","376.6","387.6","392.4","399.3","401.8","419.8","434.6","444.3","450.2","467.4","482.9","490.4","522.9","540.4","554.5","588.3","590.2","593.9","634.0","707.7","717.1","802.6","821.5","828.6","933.4","951.0","957.4","1299.2","1337.2","1500.6","1500.6","1507.6","1702.2","1702.2","1741.8","1741.8","2206.9","2739.1","2739.1","2739.1","2867.1","2867.1","2867.1","2952.0","2952.0","2952.0","2991.5","2991.5","2991.5","3068.7","3068.7","3068.7","3089.0","3089.0","3089.0","3092.9","3092.9","3092.9"
"2005","AZE","31","Azerbaijan","40.2753486633301","48.0603179931641","8538610","99.6","85719.0","1986.7","425.7","355.6","11.4","14.5","17.1","19.3","21.7","24.0","26.4","29.0","31.7","34.4","37.4","40.5","43.8","47.2","50.9","54.8","58.9","63.2","67.8","72.7","77.6","82.7","88.0","93.1","98.7","104.5","110.4","116.7","123.6","129.9","136.6","143.9","151.7","159.4","168.0","176.8","185.7","194.4","203.4","214.1","224.9","235.6","248.1","260.2","273.0","288.0","304.0","319.9","337.4","355.6","376.4","395.6","417.1","439.0","460.7","484.6","508.1","535.3","560.6","593.5","628.5","669.0","712.3","758.4","815.8","868.3","925.4","998.7","1098.6","1192.2","1314.2","1520.5","1853.2","2163.6","2517.0","2735.3","3068.9","3291.5","3506.5","3766.9","3948.0","4185.9","4392.0","4765.2","5169.3","5515.8","5879.3","6264.9","6538.5","6919.4","7169.0","7372.7","7639.3","8047.9","8493.1","9177.1","10462.0","12472.3","18514.0","21098.9"
"2005","ARG","32","Argentina","-32.8768","-61.2794","38892923","14.1","2764471.1","3620.0","926.3","1573.1","0.7","1.3","2.2","4.4","8.9","14.3","20.5","27.0","34.1","41.9","50.2","59.4","69.4","80.7","93.2","106.6","121.5","138.3","156.5","175.5","196.6","218.4","240.7","266.6","292.9","320.1","349.0","379.3","411.5","443.5","479.3","517.1","556.7","597.5","640.4","680.4","727.4","775.5","826.1","876.7","930.6","987.9","1049.4","1116.9","1187.7","1257.0","1328.8","1408.2","1487.5","1573.1","1653.4","1746.8","1842.8","1949.4","2055.5","2166.0","2287.0","2411.7","2551.0","2669.1","2808.5","2953.1","3106.8","3267.0","3423.0","3574.9","3737.6","3911.5","4061.1","4245.6","4436.3","4605.8","4772.5","4952.1","5148.6","5333.6","5550.9","5821.6","6041.7","6259.7","6510.1","6742.3","7038.8","7278.2","7544.7","7860.7","8200.0","8598.1","8982.9","9480.4","10009.8","10707.5","11413.4","12258.7","13236.0","14493.3","16241.2","19578.2","27050.6","33304.9"
"2005","AUT","40","Austria","47.7728576660156","14.6689443588257","8253656","99.0","83390.8","1584.3","471.1","491.4","7.9","13.3","17.6","21.4","25.0","28.5","32.0","35.5","39.1","42.7","46.4","50.0","53.7","57.7","61.6","65.8","70.1","74.7","79.4","84.2","89.3","95.1","101.1","107.7","114.8","122.3","130.4","138.9","147.3","156.2","166.2","175.5","185.8","197.2","208.9","221.8","235.2","248.8","263.8","279.1","296.6","313.9","333.0","352.4","372.3","393.8","417.4","442.8","465.6","491.4","519.7","549.9","582.2","613.7","648.0","682.8","726.2","767.6","808.0","852.1","902.7","963.1","1023.9","1083.6","1150.1","1235.0","1314.4","1403.3","1491.8","1601.9","1729.6","1889.2","2008.9","2138.0","2301.8","2410.5","2582.0","2780.3","3023.4","3199.4","3331.7","3477.9","3654.5","3893.8","4106.4","4543.8","4844.2","5267.1","5550.8","5809.8","6013.0","6200.2","6398.1","6562.7","6654.6","6737.2","6798.9","6893.2","6998.3","7227.4"
"2005","BHS","44","Bahamas","25.2718734741211","-77.4704360961914","324848","23.4","13901.1","915.1","423.7","1088.0","0.9","1.6","3.1","3.9","5.3","7.0","8.9","11.2","13.9","17.5","21.8","27.8","34.1","46.1","57.1","75.2","105.2","128.8","149.9","169.7","188.1","205.2","221.0","234.2","249.5","260.8","272.7","288.1","301.7","318.8","338.9","353.8","395.5","438.1","519.5","548.2","590.3","666.6","706.2","763.3","794.9","826.4","841.3","873.4","929.5","935.0","999.3","1025.4","1058.4","1088.0","1111.7","1124.1","1158.1","1182.9","1195.8","1210.6","1226.7","1231.7","1258.1","1280.0","1292.4","1307.8","1319.4","1327.6","1332.5","1348.7","1369.2","1384.0","1397.7","1402.8","1416.5","1432.8","1442.9","1458.8","1462.9","1481.9","1483.9","1484.3","1497.0","1514.9","1522.7","1544.1","1552.6","1560.7","1577.0","1584.6","1596.7","1627.0","1664.1","1686.8","1714.8","1744.3","1778.6","1793.8","1833.5","1862.2","1868.7","1887.6","1897.5","1931.8"
"2005","BHR","48","Bahrain","26.1805992126465","50.5621032714844","889157","1296.2","686.0","5100.2","3227.4","3771.7","104.5","146.6","198.4","240.8","288.6","365.6","452.4","549.9","695.4","764.9","853.5","945.2","1037.5","1122.7","1216.6","1311.2","1432.6","1509.6","1548.8","1624.6","1706.7","1725.1","1811.8","1854.2","1917.0","1985.8","2029.6","2091.7","2127.8","2229.3","2281.2","2340.6","2371.2","2420.3","2489.2","2605.1","2709.0","2736.0","2869.0","2927.4","3035.9","3062.7","3093.2","3157.3","3252.2","3349.1","3400.2","3502.3","3559.2","3771.7","4023.4","4069.7","4168.7","4232.5","4294.6","4393.6","4414.7","4602.3","4743.7","4757.8","4807.8","4868.4","4963.0","5058.1","5086.0","5288.4","5350.0","5580.8","5918.9","6106.4","6234.7","6375.9","6700.4","7267.4","7410.1","7529.8","7800.9","7863.7","8348.8","8426.5","8824.0","9285.2","9851.5","10070.8","10320.5","10577.7","10583.8","10600.2","11105.9","11136.8","11209.9","11583.5","12436.0","12770.6","15336.6","15607.3","17751.9","17751.9","18234.4","18234.4"
"2005","BGD","50","Bangladesh","23.9265804290771","90.2050094604492","139035505","996.5","139526.7","5147.0","1661.6","1217.9","201.7","339.6","413.4","464.7","497.1","521.7","544.9","565.3","584.3","602.8","619.5","635.2","650.6","665.4","679.8","693.3","707.0","720.1","733.9","747.4","761.0","774.2","787.7","801.4","814.2","828.0","842.1","855.9","869.9","883.3","897.4","911.4","926.0","940.0","954.7","970.3","985.4","1001.1","1017.2","1033.5","1049.7","1066.4","1083.8","1101.3","1119.8","1138.4","1157.9","1177.1","1197.2","1217.9","1238.4","1260.9","1282.3","1305.4","1327.5","1351.4","1376.6","1402.0","1428.6","1455.7","1484.1","1514.3","1546.1","1577.8","1612.8","1648.7","1687.6","1730.0","1777.4","1823.2","1872.6","1931.7","1993.3","2063.2","2145.0","2239.9","2349.6","2471.0","2614.1","2795.5","3012.4","3288.5","3634.5","4033.2","4551.0","5161.9","5918.9","6974.2","8646.0","10245.0","12662.2","15331.0","18972.4","23163.4","30816.9","38864.3","45373.0","55640.4","71263.0","129434.8"
"2005","ARM","51","Armenia","40.2852401733398","44.5946273803711","2981262","104.7","28467.2","3644.9","1197.7","1728.0","9.5","14.8","20.1","25.7","32.1","39.2","47.2","55.1","64.0","73.9","84.2","94.5","106.8","119.9","134.4","148.8","163.7","181.8","199.5","219.0","239.0","259.6","281.1","303.2","326.7","350.2","379.0","405.6","432.8","465.0","493.5","524.6","558.3","590.7","630.9","674.2","714.3","767.7","823.1","882.2","938.3","1003.3","1091.7","1168.6","1257.7","1370.1","1439.3","1538.8","1654.5","1728.0","1806.6","1920.3","2044.1","2158.5","2371.8","2497.9","2700.1","2890.1","3096.7","3277.1","3481.2","3722.6","3842.6","4053.4","4267.0","4561.5","4817.3","5002.5","5201.7","5342.1","5527.2","5660.0","5807.8","5890.3","5997.7","6139.6","6365.5","6504.9","6647.8","6955.1","7169.0","7689.2","8058.4","8469.1","8848.4","9229.6","9556.0","9916.3","10239.2","10345.1","10649.1","10953.0","11072.9","11598.8","11966.8","12604.6","13022.1","14044.5","15456.1","17772.0"
