year,ISO,ISO_No,Name,PWC_Lat,PWC_Lon,Pop,Density,Area,PWD_A,PWD_G,PWD_M,PWD_P1,PWD_P2,PWD_P3,PWD_P4,PWD_P5,PWD_P6,PWD_P7,PWD_P8,PWD_P9,PWD_P10,PWD_P11,PWD_P12,PWD_P13,PWD_P14,PWD_P15,PWD_P16,PWD_P17,PWD_P18,PWD_P19,PWD_P20,PWD_P21,PWD_P22,PWD_P23,PWD_P24,PWD_P25,PWD_P26,PWD_P27,PWD_P28,PWD_P29,PWD_P30,PWD_P31,PWD_P32,PWD_P33,PWD_P34,PWD_P35,PWD_P36,PWD_P37,PWD_P38,PWD_P39,PWD_P40,PWD_P41,PWD_P42,PWD_P43,PWD_P44,PWD_P45,PWD_P46,PWD_P47,PWD_P48,PWD_P49,PWD_P50,PWD_P51,PWD_P52,PWD_P53,PWD_P54,PWD_P55,PWD_P56,PWD_P57,PWD_P58,PWD_P59,PWD_P60,PWD_P61,PWD_P62,PWD_P63,PWD_P64,PWD_P65,PWD_P66,PWD_P67,PWD_P68,PWD_P69,PWD_P70,PWD_P71,PWD_P72,PWD_P73,PWD_P74,PWD_P75,PWD_P76,PWD_P77,PWD_P78,PWD_P79,PWD_P80,PWD_P81,PWD_P82,PWD_P83,PWD_P84,PWD_P85,PWD_P86,PWD_P87,PWD_P88,PWD_P89,PWD_P90,PWD_P91,PWD_P92,PWD_P93,PWD_P94,PWD_P95,PWD_P96,PWD_P97,PWD_P98,PWD_P99,PWD_P100
2020,AFG,4,Afghanistan,34.61890793,67.51248932,38928340,60.5,643567,3241.9,328.9,212.7,6.2,9.9,12.6,14.9,16.9,18.8,20.6,22.4,24.2,26,27.9,29.7,31.6,33.5,35.5,37.6,39.6,41.7,43.8,46,48.4,50.8,53.2,55.8,58.5,61.4,64.5,67.7,71.2,75,78.9,83.1,87.6,92.3,97.3,102.5,107.9,113.8,119.9,126.5,133.5,141,148.9,156.9,165.2,174.2,182.9,191.9,202.2,212.7,224.6,236.5,249.4,264.1,279.6,296.7,314.8,335.4,358.4,382.3,409.3,438.9,474.1,512.8,553.2,599.6,651.8,712.1,773.2,847.1,935,1031.7,1134.9,1249.5,1396,1552.1,1758.5,1964.9,2190.6,2459.4,2829.1,3408.5,4252.4,4902.5,6180.9,8438,11461.6,14188.4,16398,18558.8,19491.6,20338.1,20872.7,21303.6,21606.8,21837.4,22050.6,22541.7,23014.2,24230.8
2020,ALB,8,Albania,41.20573807,19.86026001,2877799,101.1,28458.6,4442.7,1159,1868.9,5.8,9.5,13.8,18.4,23.4,28.5,33.5,38.8,44.6,50.9,58,65.5,73.6,82.9,92.3,101.9,114.4,126.6,140.8,155,170.7,186.9,204.5,223.9,244,264.3,288.6,316.4,337.3,362.6,391.7,436.6,472.2,513.7,551.4,593.6,637.8,684.4,742.4,798.8,867.8,938.6,1037.1,1133.2,1264.3,1355.2,1494.4,1619,1718.9,1868.9,2027.5,2239,2406.5,2553.3,2774.3,2949.9,3138.9,3324.9,3588.6,3815.8,3931.4,4082.3,4257.3,4417.4,4567,4690,5031,5154.5,5381.2,5654.1,5828,6001.1,6105,6344.3,6650.1,6941.1,7187.6,7582.3,7777.9,8285.3,8531.4,8698.9,9758.1,10174.2,11005.4,11620.3,12360.8,13389.5,14030,14470.3,15270.1,15598.4,16376,16637,17054.6,17649.9,17823.6,18197,18294.3,19366
2020,DZA,12,Algeria,35.53092957,3.494461775,43851042,19,2310046.8,4156.5,1102.4,1968.6,1.2,4.1,7.5,11.4,15.8,20.7,26.3,32.8,40,48.3,57.5,67.8,79.8,92.7,106.7,122.5,138.8,155.9,174,192.8,212.4,233.8,255.4,279.1,302.6,327.7,354.9,384,414.4,448.6,484.1,522.8,565.4,611.4,662.9,721.2,784.5,850.6,925.6,1004,1091.3,1178.7,1267.2,1362.3,1453.2,1560.9,1656.6,1753.8,1859.2,1968.6,2096.8,2212.1,2326.6,2453.3,2582.4,2712.6,2844.4,2976.7,3123.1,3255.6,3412.1,3562.4,3715.5,3880.8,4061.7,4251.4,4403.9,4565.2,4732.2,4929.6,5121.6,5282.2,5505,5722.5,5897.9,6141.9,6374.8,6611.9,6849.3,7106.2,7372,7662.1,7972.3,8388.9,8675.4,9009.3,9383,9727.4,10198.1,10673,11147.1,11769.5,12725,13742.3,14934.5,16006.8,18018.5,22045.9,29236.1,50532.1
2020,ASM,16,American Samoa,-14.30999947,-170.6968842,55197,232.2,237.8,744.3,540.5,706.8,14.9,35.2,58,72.3,86,97.4,115.6,127.8,138.6,158.4,172.3,187.4,199.5,215.2,217.6,233.7,241,257.1,260.7,269.5,273,278.7,298.6,312.9,333.1,339.6,362.7,369.6,380.9,385.3,414.3,461.7,486.3,530.2,531.6,539.2,565,575.3,576.7,586.4,590.5,595,604.8,612.3,612.4,623.7,652.7,676.1,690,706.8,706.8,712.8,721.7,730.9,739.7,765.2,766.7,771.4,782.1,789.9,814.4,824.7,824.7,857.7,875.7,878.6,879.1,882.8,903.9,903.9,948.5,948.5,987.5,994.7,994.7,1022.3,1098.3,1098.3,1127.4,1127.4,1190.8,1205,1205,1228.8,1228.8,1337.2,1337.2,1352.7,1352.7,1466,1466,1528.4,1528.4,1528.4,1889.6,1889.6,2013.2,2013.2,2013.2,NA
2020,AND,20,Andorra,42.52226257,1.549316764,77265,172.1,449.1,2115.5,1042.5,1650.7,9.4,13.1,19.7,29.5,43.3,56.8,70.4,92,108.7,121.4,148,159.3,182.6,198.5,227,288.7,294.4,327,353.1,399.7,419.1,441.7,457.9,483.6,514,539.2,593.2,620.1,662,670.4,698.3,751.4,784.9,818.8,828.2,830.6,886.2,895.9,923.1,982.6,1108.7,1156.1,1214.9,1227.1,1288.2,1288.4,1392.7,1634.9,1634.9,1650.7,1653.6,1707,1707,1723.6,1741.3,1741.3,1747.2,1749.7,1791.7,1791.7,1928.9,1938.3,1938.3,1961.5,1961.5,2062.6,2067.1,2067.1,2307.4,2307.4,3412.4,3412.4,3412.4,3462.1,3462.1,3462.1,3748.6,3748.6,3748.6,3888.8,3888.8,3888.8,4458.7,4458.7,4458.7,4631.5,4631.5,4631.5,4631.5,4964.3,4964.3,4964.3,4964.3,7501.4,7501.4,7501.4,7501.4,7501.4,7501.4,7501.4
2020,AGO,24,Angola,-10.32665253,14.45739555,32866268,26.2,1252166.5,12075.5,871.7,1442.7,1.8,2.8,3.8,4.8,5.8,7,8.1,9.4,10.8,12.3,13.8,15.3,16.9,18.6,20.4,22.2,24.1,26.1,28.2,30.4,32.9,35.5,38.5,41.8,45.6,49.8,54.5,59.8,65.8,73.2,81.9,92.3,104.3,118.5,135.4,156,181,212.2,251.7,302,365.1,446.2,535.4,633.5,741.8,862,1000,1134.8,1280.1,1442.7,1650.4,1913.6,2148.4,2414.7,2735.6,3055.2,3388.4,3726.8,4093.6,4496.3,4935.4,5403.8,6011.9,6683.8,7601.5,8157.8,8592.9,8999.6,9380.2,9673.1,9980.4,10390.3,11026.8,12149.8,13621.7,15145.4,16835.4,18464.2,22509.2,27530.2,29823,30955.4,32511,34479.8,36320.2,39295.6,41112.8,41784.4,44003.3,46042.9,47727.6,49640,51545.9,53563.1,55256.6,59102.6,65839.4,68796.7,70131.7,73675.4
2020,ATG,28,Antigua and Barbuda,17.11608887,-61.82099152,97927,214.8,456,939.3,584.9,672.8,17.6,31.5,42.4,54.8,67.7,80.8,89.9,113.3,126.6,136.8,149.2,166.9,178.5,198.3,209.3,227.7,241.8,251.8,265.8,287.4,291.7,297.5,311.8,322.2,338.7,353.4,367.1,374.9,384.7,398.2,402.9,409.5,412,429.3,433,448.4,463.3,478.3,488.4,516.8,520.7,543.6,571,588.7,598.4,604.6,615.4,635.8,659.2,672.8,674.4,686.7,692.7,697.6,735.9,743.7,745,758,786.6,806.5,833.5,844.7,857.3,887.9,916.2,944.4,979.9,997.8,1018.5,1031.2,1060.5,1170.8,1221.3,1242.1,1278.2,1513.2,1513.2,1513.4,1561.2,1624.6,1624.6,1726.6,1785.3,1785.3,1841.2,2379.9,2379.9,2496.5,2496.5,2567.4,2567.4,2663.8,2663.8,2716.4,2716.4,2725.5,2725.5,2728.3,2728.3,2728.3
2020,AZE,31,Azerbaijan,40.27694321,48.14876556,10139174,118.3,85719,2484.5,513,429.1,14.7,18.4,21.2,23.6,26,28.4,31,33.8,36.7,39.7,42.6,45.8,49.3,53,56.9,61.3,65.6,70.1,74.8,79.6,84.7,89.8,95.5,101.3,107.3,113.9,121.1,128,135.5,143.8,152,160.8,170.3,180,189.4,199.2,209.7,220.6,232.8,245.1,258.4,272.8,287.4,303.1,320,337.5,355.9,377.2,401.8,429.1,451.9,480.1,508.5,537.8,567.8,604,637.5,673.1,716.2,761.3,809.2,857,914.1,982.5,1057.9,1146.9,1263.4,1390.5,1517.8,1711,1963.8,2217.7,2554.7,2844.8,3141.9,3446.9,3666.6,3914.2,4230.9,4490.4,4755.9,5026.5,5393.3,5828.2,6299.3,6750.1,7306.5,7743.9,8197.3,8418.5,8732,9188,9677.3,10184.3,10968.6,11984.1,13279.1,16518.6,21940.1,25664.5
2020,ARG,32,Argentina,-33.01755524,-61.29682922,45195777,16.3,2764471.1,4373.1,1272.5,2470.5,0.8,1.4,2.2,3.8,6.2,9.8,14.8,21.5,30,40.8,54.4,71.9,94.3,121.4,153.1,188,225,262.8,303.3,345.5,388.1,434.9,482.3,531.6,581,632.4,684,739.4,798.7,852.6,914.1,977.2,1037.2,1106.9,1177.3,1248.7,1315.6,1385.7,1464.1,1545.1,1623.3,1716,1808.9,1886,1980.4,2080.8,2175.3,2270.7,2369.9,2470.5,2597.4,2713.8,2830.7,2960.9,3088.2,3210.8,3327.2,3434,3575.8,3716,3848.4,3980,4124,4260.9,4413.4,4578.1,4723,4893.6,5039.3,5212.5,5358.5,5533.2,5672,5846,6007.9,6226.8,6416.6,6653.8,6921.6,7178.4,7452.4,7746.4,7977.9,8266.2,8518.7,8813,9143.7,9655.2,10275.8,10817.3,11772.1,12465,13328,14027.4,15732.2,17449.2,19409.5,21599.1,27545.4,34585.8
2020,AUT,40,Austria,47.78309631,14.70261192,9006400,108,83390.8,2027.3,605.6,699.8,8.2,12.8,16.7,20.7,25,29.4,33.8,38.3,42.7,47.2,51.5,56.2,60.8,65.6,70.7,76,81.9,88.2,94.8,102,109.9,118,127.2,137.5,147.9,158.8,170.2,182.9,196.1,210.8,225.6,241.5,257.6,273.7,292.5,311.6,332.1,352.5,374.4,396,420.4,446.7,473.7,502.7,531.5,563.4,593.6,623.7,659.6,699.8,738.3,779.3,823.1,862.8,912.8,962.6,1010.9,1071.3,1140.3,1201.4,1270.6,1347.2,1422.9,1505.2,1607.5,1699.2,1803,1948.8,2067.9,2218.1,2358.3,2526.7,2671.8,2835.4,3062.6,3264.8,3528.3,3737.6,3974,4080.8,4309.4,4467.2,4785.9,5168.4,5563.5,5993.3,6293.5,6762.6,6943.8,7142.6,7338.8,7574.9,7729.6,7842,7968.6,8083,8182.6,8278.9,8368.1,8627.9
2020,BHS,44,Bahamas,25.24702072,-77.43824768,393248,28.3,13901.1,1138.1,538.1,1300.8,1,2.5,4.3,5.5,7.1,9,11.2,13.7,16.8,21.6,28.6,38,51.6,69.5,89.1,111.2,128.8,156.4,186.8,216.2,234.1,253.5,267.7,281.8,297.5,311.9,330.8,349.1,387.7,411.3,453.3,494.7,594.3,671.8,766,821.2,877.1,908.7,942,975.7,1003.7,1068.1,1117.8,1134.8,1166.7,1193.9,1225.8,1245.8,1268,1300.8,1343.6,1387.8,1411.8,1460.5,1491,1512.4,1525.6,1543.4,1553.6,1563.2,1582.5,1592.6,1619.5,1648.6,1677.2,1702.7,1728.8,1747.1,1754.6,1776.9,1780.5,1789.8,1798.7,1805.2,1828.5,1842.5,1843.9,1871.2,1882.6,1884.5,1899.5,1903.5,1915.6,1924.9,1950.1,1958.7,1971,2023.6,2034.7,2064.4,2086.4,2108.5,2140.8,2184.5,2188.5,2194.8,2201.5,2226.4,2240.5,2260.9
2020,BHR,48,Bahrain,26.17823029,50.56446838,1701583,2480.5,686,10878.1,6517,7260.6,192.7,307.7,399,467.5,578,691.6,867.3,1040.6,1226.5,1400.2,1575.3,1761.2,1892.1,2099,2254.7,2369.6,2513.8,2672.8,2785.6,2879.9,2991.2,3186.4,3238.5,3359,3434.9,3536.2,3664.1,3806.9,4046.4,4203.2,4392.2,4464.5,4576.4,4667.7,4753.5,4816,4946.8,5274,5340.8,5491,5573.6,5724,5859.7,6250.5,6480.2,6606.6,6748.6,6916.4,7017.4,7260.6,7399.1,7667.1,7939.3,8025.7,8686.4,8755,9111.2,9346.7,9463.4,9776.4,9978.7,10170.7,10583.9,11163.3,11744.7,12224.4,12624.9,13133.2,13605.3,13622.8,14566.4,15256.2,15573.7,16601.1,16966.8,17594.7,18365,18707,18786.8,18995.3,19401.4,20380.8,20767.3,21316.9,21736.6,23447.1,23552.6,23875.2,23928.8,24658.4,24658.4,27130.9,29398,31933.2,31933.2,34232,36966.2,36966.2,37520.1,37520.1
2020,BGD,50,Bangladesh,23.94239044,90.25137329,164689383,1180.3,139526.7,9567.1,2252,1419.8,238.2,380.5,463.5,520.8,561.5,593.4,620.3,644.7,667,687,706.2,724.8,742.6,759.8,776.7,793.8,810.6,826.8,842.6,858.5,874.2,889.6,905.2,921.5,936.9,952.3,967.8,983.2,998.8,1015.3,1031.5,1048,1064.1,1081.1,1098.2,1116.1,1134,1153,1172.2,1191.9,1211.9,1233.1,1253.6,1275.6,1297.4,1320.9,1344.3,1368.4,1393.3,1419.8,1447.7,1476,1505,1537.1,1571.4,1605.7,1643.2,1683.3,1726.8,1772.5,1820.2,1871.5,1927.8,1989.4,2057.3,2126.6,2204.8,2295.1,2399.7,2523.7,2659.7,2803.6,2985.3,3185.5,3422.1,3696.9,4020,4407,4865.8,5307.8,5899.4,6565.7,7362.3,8289.2,9545.8,11300.3,13705.3,16093.4,19290.4,23570.7,28491.8,33752.9,40272.3,47687.9,60428.7,70459.1,88669.6,104827.4,127717,247400
2020,ARM,51,Armenia,40.27288055,44.59007645,2963233,104.1,28467.2,3572.6,1249.1,1803.6,9.1,14.3,19.4,24.8,30.6,37.3,45.2,54.6,65.4,77,90.4,105.6,120.1,136.8,154.2,171.9,190.8,213.6,236.4,259.3,279.9,306.9,333.8,361.5,389,418.9,447.4,479,510.3,550.2,583.7,616.5,653.3,692.4,736.3,773.7,828.1,879.7,936.1,992.2,1067.9,1142.2,1207.8,1274.2,1345.6,1426.8,1524.5,1600.5,1688.5,1803.6,1918.9,2029.8,2132.1,2291.4,2485.3,2647.5,2778.8,2936.4,3174,3357.2,3489.2,3644.7,3781.4,3923,4030.3,4167,4342.9,4506.1,4817.3,4892.2,5168.2,5476.8,5800.3,6018.5,6210,6499.1,6573.1,6745.8,6871.3,7161.9,7366,7481.1,8058.1,8392.6,8792.1,9054.5,9289.7,9484.7,9916.3,10001.7,10345.2,10737.2,10881.2,11254.5,11434.3,11632,12195.3,12793.6,13016,14411.9
2020,BRB,52,Barbados,13.13877392,-59.56687927,287371,649.5,442.4,1219.7,936.2,1045.4,117.7,140.9,167.6,191.2,205,223.9,236.7,256.9,274.8,295.7,307.2,327.7,339.4,359.2,366,379.6,398.2,422.4,446.6,472.7,487,497.3,519.8,545.2,553.4,562.6,579.6,600.2,613.7,640.3,667.8,695.1,722.7,739.3,767.2,790.5,814.9,849.9,864.3,874,889.4,914.2,932.9,943.3,954.5,959.9,987.3,1016,1030.7,1045.4,1073,1080.1,1130.1,1170,1200.8,1225.7,1231.5,1248.7,1288.5,1301.1,1372.2,1385.4,1410.2,1416.9,1447.3,1464.3,1475.7,1498.7,1504.9,1563,1571.5,1630.1,1647.1,1673.6,1692.7,1750.9,1975.9,2020.3,2034.1,2080.6,2106.6,2206.9,2345.8,2350.3,2357.8,2384.9,2390.9,2439.6,2446.6,2504.2,2513.2,2514.3,2558.7,2589.5,2590,2603.7,2720.9,2723.3,2751.8,2794.1
